"","web_url","snippet","lead_paragraph","abstract","print_page","source","pub_date","document_type","news_desk","section_name","subsection_name","type_of_material","_id","word_count","uri","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"230","https://www.nytimes.com/aponline/2019/03/26/us/politics/ap-us-consumer-confidence-.html","American consumers were feeling less confident this month amid continued volatility in the financial markets.","WASHINGTON — American consumers were feeling less confident this month amid continued volatility in the financial markets.","American consumers were feeling less confident this month amid continued volatility in the financial markets.",NA,"AP","2019-03-26T14:33:45+0000","article","None","U.S.","Politics","News","5c9a384940d36ff0709cfe63",499,"nyt://article/e8862c6b-2e20-5dfc-a2e0-1d15f4539ce0","US Consumer Confidence Weakens in March",NA,NA,"US Consumer Confidence Weakens in March",NA,NA,NA,"By The Associated Press","The Associated Press"
"231","https://www.nytimes.com/aponline/2019/03/18/us/politics/ap-us-drug-prices-lobbying.html","As ominous music plays in the background, the narrator of a radio ad warns that a Trump administration proposal to apply international pricing to certain Medicare drugs would be a nightmare for seniors.","WASHINGTON — As ominous music plays in the background, the narrator of a radio ad warns that a Trump administration proposal to apply international pricing to certain Medicare drugs would be a nightmare for seniors.","As ominous music plays in the background, the narrator of a radio ad warns that a Trump administration proposal to apply international pricing to certain Medicare drugs would be a nightmare for seniors.",NA,"AP","2019-03-18T04:37:37+0000","article","None","U.S.","Politics","News","5c8f209140d36ff0709c816b",1216,"nyt://article/f17606ea-ea44-50ac-b1e7-c121536d4b81","Group With Consumer-Friendly Vibe Pushes Drugmakers' Message",NA,NA,"Group With Consumer-Friendly Vibe Pushes Drugmakers' Message",NA,NA,NA,"By The Associated Press","The Associated Press"
"232","https://www.nytimes.com/aponline/2019/03/22/us/ap-us-spring-flooding-national-security.html","The Missouri River floodwater surging on to the air base housing the U.S. military's Strategic Command overwhelmed round-the-clock sandbagging by airmen and others. They had to scramble to save sensitive equipment, munitions and dozens of aircraft...","OFFUTT AIR FORCE BASE, Neb. — The Missouri River floodwater surging on to the air base housing the U.S. military's Strategic Command overwhelmed round-the-clock sandbagging by airmen and others. They had to scramble to save sensitive equipment, munitions and dozens of aircraft.","The Missouri River floodwater surging on to the air base housing the U.S. military's Strategic Command overwhelmed round-the-clock sandbagging by airmen and others. They had to scramble to save sensitive equipment, munitions and dozens of aircraft.",NA,"AP","2019-03-22T04:36:17+0000","article","None","U.S.",NA,"News","5c94664140d36ff0709c9b5c",1206,"nyt://article/22e8e76e-3023-5f4a-86c3-a283320b3da9","Floods Suggest National Security Threat From Climate Change",NA,NA,"Floods Suggest National Security Threat From Climate Change",NA,NA,NA,"By The Associated Press","The Associated Press"
"233","https://www.nytimes.com/aponline/2019/03/21/us/ap-us-chaco-canyon-drilling.html","Native American leaders are banding together to pressure U.S. officials to ban oil and gas exploration around a sacred tribal site that features massive stone structures and other remnants of an ancient civilization but are facing the Trump admini...","ACOMA PUEBLO, N.M. — Native American leaders are banding together to pressure U.S. officials to ban oil and gas exploration around a sacred tribal site that features massive stone structures and other remnants of an ancient civilization but are facing the Trump administration's pro-drilling stance.","Native American leaders are banding together to pressure U.S. officials to ban oil and gas exploration around a sacred tribal site that features massive stone structures and other remnants of an ancient civilization but are facing the Trump administration's pro-drilling stance.",NA,"AP","2019-03-21T20:48:21+0000","article","None","U.S.",NA,"News","5c93f89540d36ff0709c9985",765,"nyt://article/f28439f2-d915-5315-bec1-3668efed298f","Tribes Urge US to Ban Drilling Around Sacred New Mexico Site",NA,NA,"Tribes Urge US to Ban Drilling Around Sacred New Mexico Site",NA,NA,NA,"By The Associated Press","The Associated Press"
"234","https://www.nytimes.com/2019/03/20/us/politics/boeing-pentagon.html","Patrick M. Shanahan’s relationship with his former employers, and complaints that he disparaged Boeing competitors while at the Pentagon, have come under scrutiny.","WASHINGTON — The Defense Department’s inspector general said on Wednesday that it was investigating complaints that the acting defense secretary, Patrick M. Shanahan, had been promoting his former employer, Boeing, and disparaging its military contractor competitors.","Patrick M. Shanahan’s relationship with his former employers, and complaints that he disparaged Boeing competitors while at the Pentagon, have come under scrutiny.","10","The New York Times","2019-03-20T20:47:13+0000","article","Washington","U.S.","Politics","News","5c92a9f540d36ff0709c9316",778,"nyt://article/86bb51e4-22bf-553f-be2e-3cf34fd43d27","Pentagon Opens Internal Inquiry of Acting Defense Chief’s Ties to Boeing",NA,NA,"Acting Chief  Of Pentagon  Faces Inquiry  Over Boeing",NA,NA,NA,"By Helene Cooper and Thomas Gibbons-Neff",NA
"235","https://www.nytimes.com/aponline/2019/03/24/us/politics/ap-hkn-capitals-white-house.html","The news is constantly on television at the Washington Capitals' practice facility, and like any workplace, there's no shortage of opinions.","WASHINGTON — The news is constantly on television at the Washington Capitals' practice facility, and like any workplace, there's no shortage of opinions.","The news is constantly on television at the Washington Capitals' practice facility, and like any workplace, there's no shortage of opinions.",NA,"AP","2019-03-24T07:00:45+0000","article","None","U.S.","Politics","News","5c998ba940d36ff0709cf662",1131,"nyt://article/f00d6425-5165-5604-abf3-6a481284698a","Capitals Accept Differences of Opinion on White House Visit",NA,NA,"Capitals Accept Differences of Opinion on White House Visit",NA,NA,NA,"By The Associated Press","The Associated Press"
"236","https://www.nytimes.com/aponline/2019/03/22/world/middleeast/ap-ml-lebanon-pompeo.html","U.S. Secretary of State Mike Pompeo on Friday called on the Lebanese people to stand up to Hezbollah's ""criminality, terror and threats,"" and claimed U.S. sanctions on Iran and its Lebanese Shiite ally were working and that more pressure on them w...","BEIRUT — U.S. Secretary of State Mike Pompeo on Friday called on the Lebanese people to stand up to Hezbollah's ""criminality, terror and threats,"" and claimed U.S. sanctions on Iran and its Lebanese Shiite ally were working and that more pressure on them was forthcoming.","U.S. Secretary of State Mike Pompeo on Friday called on the Lebanese people to stand up to Hezbollah's ""criminality, terror and threats,"" and claimed U.S. sanctions on Iran and its Lebanese Shiite ally were working and that more pressure on them was forthcoming.",NA,"AP","2019-03-22T09:12:18+0000","article","None","World","Middle East","News","5c94a6f240d36ff0709c9cda",980,"nyt://article/12ee165b-e57c-5e6b-a1ef-09bba1ca5786","Pompeo at Odds With Lebanese Officials Over Hezbollah",NA,NA,"Pompeo at Odds With Lebanese Officials Over Hezbollah",NA,NA,NA,"By The Associated Press","The Associated Press"
"237","https://www.nytimes.com/reuters/2019/03/27/world/middleeast/27reuters-usa-saudi-nuclear.html","U.S. Energy Secretary Rick Perry has approved six secret authorisations by companies to sell nuclear power technology and assistance to Saudi Arabia, according to a copy of a document seen by Reuters on Wednesday.","WASHINGTON — U.S. Energy Secretary Rick Perry has approved six secret authorisations by companies to sell nuclear power technology and assistance to Saudi Arabia, according to a copy of a document seen by Reuters on Wednesday.","U.S. Energy Secretary Rick Perry has approved six secret authorisations by companies to sell nuclear power technology and assistance to Saudi Arabia, according to a copy of a document seen by Reuters on Wednesday.",NA,"Reuters","2019-03-27T23:16:29+0000","article","None","World","Middle East","News","5c9c2bea40d36ff0709d03ab",580,"nyt://article/3de887ea-ae8e-5488-a079-7f7d784b77db","U.S. Approved Secret Nuclear Power Work for Saudi Arabia",NA,NA,"U.S. Approved Secret Nuclear Power Work for Saudi Arabia",NA,NA,NA,"By Reuters","Reuters"
"238","https://www.nytimes.com/aponline/2019/03/27/world/middleeast/ap-un-israel-palestinian-peace.html","France's U.N. ambassador is warning the Trump administration ahead of the release of its long-awaited Israeli-Palestinian peace plan that any attempt to sidestep a two-state solution and other internationally agreed criteria ""will be doomed to fai...","UNITED NATIONS — France's U.N. ambassador is warning the Trump administration ahead of the release of its long-awaited Israeli-Palestinian peace plan that any attempt to sidestep a two-state solution and other internationally agreed criteria ""will be doomed to failure.""","France's U.N. ambassador is warning the Trump administration ahead of the release of its long-awaited Israeli-Palestinian peace plan that any attempt to sidestep a two-state solution and other internationally agreed criteria ""will be doomed to failure.""",NA,"AP","2019-03-27T17:51:53+0000","article","None","World","Middle East","News","5c9c2bb840d36ff0709d029a",554,"nyt://article/d32822d6-770e-5b48-abdc-46e209494443","France Warns UN Against Unilateral Path to Mideast Peace",NA,NA,"France Warns UN Against Unilateral Path to Mideast Peace",NA,NA,NA,"By The Associated Press","The Associated Press"
"239","https://www.nytimes.com/aponline/2019/03/17/us/politics/ap-us-election-2020-campaign-rdp-the-latest.html","The Latest on the Democratic race for president (all times local):","DUBUQUE, Iowa — The Latest on the Democratic race for president (all times local):","The Latest on the Democratic race for president (all times local):",NA,"AP","2019-03-17T14:49:40+0000","article","None","U.S.","Politics","News","5c8e5e8440d36ff0709c7f57",1470,"nyt://article/0ef79416-d5de-5b36-bbdb-15f9f688185b","The Latest: Booker Says He Would Reverse Transgender Ban",NA,NA,"The Latest: Booker Says He Would Reverse Transgender Ban",NA,NA,NA,"By The Associated Press","The Associated Press"
"240","https://www.nytimes.com/aponline/2019/03/27/world/middleeast/ap-un-united-nations-syria-golan-heights.html","The United States came under sharp criticism from the 14 other Security Council nations Wednesday for its decision to recognize Israel's sovereignty over the Golan Heights in violation of council resolutions.","UNITED NATIONS — The United States came under sharp criticism from the 14 other Security Council nations Wednesday for its decision to recognize Israel's sovereignty over the Golan Heights in violation of council resolutions.","The United States came under sharp criticism from the 14 other Security Council nations Wednesday for its decision to recognize Israel's sovereignty over the Golan Heights in violation of council resolutions.",NA,"AP","2019-03-27T16:15:48+0000","article","None","World","Middle East","News","5c9c2bab40d36ff0709d024d",566,"nyt://article/50dd7c68-2cb0-566e-b187-048d8f5b46a7","US Criticized for Recognizing Israeli Sovereignty Over Golan",NA,NA,"US Criticized for Recognizing Israeli Sovereignty Over Golan",NA,NA,NA,"By The Associated Press","The Associated Press"
"241","https://www.nytimes.com/2019/03/19/opinion/mexico-porpoise-extinction.html","Less than two dozen of the tiny porpoises remain in the wild. But there’s plenty the government can do to avert its extinction.","In recent decades, the sleek, wide-eyed vaquita porpoise has been pushed to the brink of extinction by poachers pursuing another critically endangered sea creature, the totoaba, a fish whose swim bladder sells on the Chinese black market for thousands of dollars. The porpoises end up caught in nets intended for the totoaba and killed as collateral damage.","Less than two dozen of the tiny porpoises remain in the wild. But there’s plenty the government can do to avert its extinction.",NA,"The New York Times","2019-03-19T10:00:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5c90bda540d36ff0709c8870",1287,"nyt://article/6fe470f9-06b2-550b-be8a-ba12d3b22b12","Will Mexico Save Its Vanishing Vaquita?",NA,NA,NA,NA,NA,NA,"By Richard Parker",NA
"242","https://www.nytimes.com/reuters/2019/03/21/us/21reuters-usa-weather-climatechange.html","Climate change played a hand in the deadly floods in the U.S. upper Midwest that have damaged crops and drowned livestock, scientists said on Thursday, while a Trump administration official said more homework was needed before making that link.","(Reuters) - Climate change played a hand in the deadly floods in the U.S. upper Midwest that have damaged crops and drowned livestock, scientists said on Thursday, while a Trump administration official said more homework was needed before making that link.","Climate change played a hand in the deadly floods in the U.S. upper Midwest that have damaged crops and drowned livestock, scientists said on Thursday, while a Trump administration official said more homework was needed before making that link.",NA,"Reuters","2019-03-22T00:19:01+0000","article","None","U.S.",NA,"News","5c9429f540d36ff0709c9a7c",624,"nyt://article/f699f69f-d5d8-5aa5-ac87-b96e751bf0b1","Climate Change's Fingerprints Are on U.S. Midwest Floods: Scientists",NA,NA,"Climate Change's Fingerprints Are on U.S. Midwest Floods: Scientists",NA,NA,NA,"By Reuters","Reuters"
"243","https://www.nytimes.com/reuters/2019/03/25/world/americas/25reuters-venezuela-politics-pompeo.html","The United States on Monday accused Russia of ""reckless escalation"" of the situation in Venezuela by deploying military planes and personnel to the crisis-stricken South American nation that Washington has hit with crippling sanctions. ","WASHINGTON/CARACAS — The United States on Monday accused Russia of ""reckless escalation"" of the situation in Venezuela by deploying military planes and personnel to the crisis-stricken South American nation that Washington has hit with crippling sanctions. ","The United States on Monday accused Russia of ""reckless escalation"" of the situation in Venezuela by deploying military planes and personnel to the crisis-stricken South American nation that Washington has hit with crippling sanctions. ",NA,"Reuters","2019-03-25T17:49:35+0000","article","None","World","Americas","News","5c998be440d36ff0709cfa8a",568,"nyt://article/e5aae139-06b0-5d1d-8943-eaf809684652","U.S. Calls Russia Deployment of Planes to Venezuela 'Reckless Escalation'",NA,NA,"U.S. Calls Russia Deployment of Planes to Venezuela 'Reckless Escalation'",NA,NA,NA,"By Reuters","Reuters"
"244","https://www.nytimes.com/2019/03/27/us/politics/betsy-devos-special-olympics.html","A proposal to cut $17.6 million from the Special Olympics is drawing widespread opposition, but it’s unlikely to make it past Congress anyway.","Education Secretary Betsy DeVos faced scathing criticism this week over a budget proposal that calls for eliminating funding for the Special Olympics, as members of Congress voiced opposition at a hearing that drew widespread attention and stoked a strong defense of the organization across the internet.","A proposal to cut $17.6 million from the Special Olympics is drawing widespread opposition, but it’s unlikely to make it past Congress anyway.",NA,"The New York Times","2019-03-27T19:30:31+0000","article","Express","U.S.","Politics","News","5c9c2bc740d36ff0709d02fc",1090,"nyt://article/3c96b846-47f7-55fc-9e9c-fb9d7b89b34e","Betsy DeVos Wants to Cut Special Olympics Funding. Here’s Why It Probably Won’t Happen.",NA,NA,NA,NA,NA,NA,"By Sarah Mervosh",NA
"245","https://www.nytimes.com/aponline/2019/03/25/world/americas/ap-cb-cuba-royal-visit.html","Prince Charles and his wife Camilla began their first full day in Cuba Monday with a visit to Old Havana, touring churches, shops and cafes in the narrow cobblestoned streets of the historic center before other events around the capital city.","HAVANA — Prince Charles and his wife Camilla began their first full day in Cuba Monday with a visit to Old Havana, touring churches, shops and cafes in the narrow cobblestoned streets of the historic center before other events around the capital city.","Prince Charles and his wife Camilla began their first full day in Cuba Monday with a visit to Old Havana, touring churches, shops and cafes in the narrow cobblestoned streets of the historic center before other events around the capital city.",NA,"AP","2019-03-26T00:12:48+0000","article","None","World","Americas","News","5c998be640d36ff0709cfae3",351,"nyt://article/c231a032-e0bb-5847-90e8-e61ce37d9546","Prince Charles, Camilla Tour Old Havana on Royal Visit",NA,NA,"Prince Charles, Camilla Tour Old Havana on Royal Visit",NA,NA,NA,"By The Associated Press","The Associated Press"
"246","https://www.nytimes.com/aponline/2019/03/27/us/ap-us-kentucky-project.html","Steel producer Nucor Corp. announced Wednesday it will build a $1.35 billion manufacturing mill in a rural Kentucky county, creating several hundred jobs while expanding its presence in the bluegrass state.","BRANDENBURG, Ky. — Steel producer Nucor Corp. announced Wednesday it will build a $1.35 billion manufacturing mill in a rural Kentucky county, creating several hundred jobs while expanding its presence in the bluegrass state.","Steel producer Nucor Corp. announced Wednesday it will build a $1.35 billion manufacturing mill in a rural Kentucky county, creating several hundred jobs while expanding its presence in the bluegrass state.",NA,"AP","2019-03-27T23:30:45+0000","article","None","U.S.",NA,"News","5c9c2beb40d36ff0709d03bb",571,"nyt://article/a85b4ea0-f6a3-5df8-b0a8-b77580d9b401","Steel Producer Nucor to Build $1.3B Mill in Rural Kentucky",NA,NA,"Steel Producer Nucor to Build $1.3B Mill in Rural Kentucky",NA,NA,NA,"By The Associated Press","The Associated Press"
"247","https://www.nytimes.com/reuters/2019/03/26/business/26reuters-usa-trade-labor.html","U.S. labor officials on Tuesday pressed lawmakers to strengthen enforcement of the provisions of the United States-Mexico-Canada Agreement (USMCA) intended to protect workers, the latest sign the trade deal could face hurdles to passage in the Dem...","NEW YORK/WASHINGTON — U.S. labor officials on Tuesday pressed lawmakers to strengthen enforcement of the provisions of the United States-Mexico-Canada Agreement (USMCA) intended to protect workers, the latest sign the trade deal could face hurdles to passage in the Democrat-led House of Representatives. ","U.S. labor officials on Tuesday pressed lawmakers to strengthen enforcement of the provisions of the United States-Mexico-Canada Agreement (USMCA) intended to protect workers, the latest sign the trade deal could face hurdles to passage in the Democrat-led House of Representatives.    ",NA,"Reuters","2019-03-26T23:19:33+0000","article","None","Business Day",NA,"News","5c9c2b6040d36ff0709d001d",617,"nyt://article/9ce50f0c-d165-57b6-b974-4bb89b15ee6c","U.S. Labor Unions Say NAFTA Replacement Does Not Go Far Enough for Workers",NA,NA,"U.S. Labor Unions Say NAFTA Replacement Does Not Go Far Enough for Workers",NA,NA,NA,"By Reuters","Reuters"
"248","https://www.nytimes.com/2019/03/24/business/china-trade-xi.html","Top Chinese officials, looking at a skeptical audience both at home and abroad, pledge to open the country’s markets to foreign investment.","BEIJING — Top Chinese economic policymakers promised this weekend that Beijing was ready to open up the country’s economy to more market-based competition and international trade, in the latest sign of strong Chinese interest in ending a multibillion-dollar trade war with the United States.","Top Chinese officials, looking at a skeptical audience both at home and abroad, pledge to open the country’s markets to foreign investment.","4","The New York Times","2019-03-24T15:56:34+0000","article","Business","Business Day",NA,"News","5c998bc540d36ff0709cf7f3",1076,"nyt://article/d30a0ea6-a5fa-5570-9edf-c0352201085b","China Pledges Openness in Hopes of Reaching a Trade Deal",NA,NA,"Hoping for Deal With U.S., China Promises Openness",NA,NA,NA,"By Keith Bradsher",NA
"249","https://www.nytimes.com/aponline/2019/03/18/us/politics/ap-us-federal-reserve.html","Patience. A focus on incoming economic data. And no interest rate hikes likely soon.","WASHINGTON — Patience. A focus on incoming economic data. And no interest rate hikes likely soon.","Patience. A focus on incoming economic data. And no interest rate hikes likely soon.",NA,"AP","2019-03-18T15:55:34+0000","article","None","U.S.","Politics","News","5c8fbf7640d36ff0709c840e",917,"nyt://article/0b215e88-0d95-5368-9cd8-a34c7b3d5a60","Fed Set to Signal No Expectation of Rate Hikes Anytime Soon",NA,NA,"Fed Set to Signal No Expectation of Rate Hikes Anytime Soon",NA,NA,NA,"By The Associated Press","The Associated Press"
"250","https://www.nytimes.com/aponline/2019/03/19/us/ap-us-us-mexico-asylum-the-latest.html","The Latest on initial hearings for asylum seekers forced to wait in Mexico while their cases wind through U.S. immigration court (all times local):","SAN DIEGO — The Latest on initial hearings for asylum seekers forced to wait in Mexico while their cases wind through U.S. immigration court (all times local):","The Latest on initial hearings for asylum seekers forced to wait in Mexico while their cases wind through U.S. immigration court (all times local):",NA,"AP","2019-03-19T23:15:24+0000","article","None","U.S.",NA,"News","5c91780c40d36ff0709c8cdc",303,"nyt://article/0592613d-03a3-59c4-8837-b6d8497fe57e","The Latest: Asylum Seekers Ask to Wait in US, Not Mexico",NA,NA,"The Latest: Asylum Seekers Ask to Wait in US, Not Mexico",NA,NA,NA,"By The Associated Press","The Associated Press"
"251","https://www.nytimes.com/2019/03/22/business/dealbook/rajat-gupta.html","The former head of McKinsey spent time in prison for tipping an insider-trading ring. Now, Mr. Gupta is speaking out — but not apologizing.","Good Friday. (Want this by email? Sign up here.)","The former head of McKinsey spent time in prison for tipping an insider-trading ring. Now, Mr. Gupta is speaking out — but not apologizing.",NA,"The New York Times","2019-03-22T10:18:07+0000","article","Business","Business Day","DealBook","News","5c94b65f40d36ff0709c9d2c",2107,"nyt://article/b578bc75-851b-510f-b042-66f846b54afc","DealBook Briefing: Rajat Gupta Won’t Say Sorry",NA,NA,NA,NA,NA,NA,NA,NA
"252","https://www.nytimes.com/2019/03/27/briefing/boeing-jussie-smollett-measles.html","Here’s what you need to know.","(Want to get this briefing by email? Here’s the sign-up.)","Here’s what you need to know.",NA,"The New York Times","2019-03-27T09:44:01+0000","article","NYTNow","Briefing",NA,"briefing","5c9c2b8540d36ff0709d0146",1331,"nyt://article/c9d6ba3f-ef1d-553e-b769-5cfd449f07af","Boeing, Jussie Smollett, Measles: Your Wednesday Briefing",NA,NA,NA,NA,NA,NA,"By Inyoung Kang and Chris Stanford",NA
"253","https://www.nytimes.com/2019/03/27/health/medicaid-work-requirement.html","The ruling is a blow to the Trump administration, which has approved work requirements in seven other states and is reviewing applications from eight others.","WASHINGTON — A federal judge on Wednesday threw out Medicaid work requirements in two states, a blow to Republican efforts to profoundly reshape a program that has provided free health insurance to the poorest Americans for more than 50 years.","The ruling is a blow to the Trump administration, which has approved work requirements in seven other states and is reviewing applications from eight others.","18","The New York Times","2019-03-27T22:30:46+0000","article","Science","Health",NA,"News","5c9c2be540d36ff0709d0395",1020,"nyt://article/e1ca0d20-4fc8-5500-8247-d9d0a358d984","Judge Blocks Medicaid Work Requirements in Arkansas and Kentucky",NA,NA,"Judge Blocks Medicaid Work Requirements in Two States",NA,NA,NA,"By Abby Goodnough",NA
"254","https://www.nytimes.com/reuters/2019/03/19/business/19reuters-usa-trade-wto-eu.html","European Commission Vice President Jyrki Katainen said on Tuesday that Washington's ""selfish"" approach to trade was not sustainable, but it was too early to say that EU-U.S. trade talks were doomed to fail.","BRUSSELS — European Commission Vice President Jyrki Katainen said on Tuesday that Washington's ""selfish"" approach to trade was not sustainable, but it was too early to say that EU-U.S. trade talks were doomed to fail.","European Commission Vice President Jyrki Katainen said on Tuesday that Washington's ""selfish"" approach to trade was not sustainable, but it was too early to say that EU-U.S. trade talks were doomed to fail.",NA,"Reuters","2019-03-19T14:34:14+0000","article","None","Business Day",NA,"News","5c90fde640d36ff0709c89ad",379,"nyt://article/2e891228-76e9-524b-8d76-59e3fe3069e4","U.S. Selfishness on Trade Not Sustainable, World Needs Better WTO-EU",NA,NA,"U.S. Selfishness on Trade Not Sustainable, World Needs Better WTO-EU",NA,NA,NA,"By Reuters","Reuters"
"255","https://www.nytimes.com/aponline/2019/03/17/us/politics/ap-us-election-2020-campaign-rdp.html","Democratic presidential candidate Beto O'Rourke told supporters Sunday that he's never taken LSD and there's ""nothing"" he hasn't already revealed about his past that could come back to hurt his run for office.","MADISON, Wis. — Democratic presidential candidate Beto O'Rourke told supporters Sunday that he's never taken LSD and there's ""nothing"" he hasn't already revealed about his past that could come back to hurt his run for office.","Democratic presidential candidate Beto O'Rourke told supporters Sunday that he's never taken LSD and there's ""nothing"" he hasn't already revealed about his past that could come back to hurt his run for office.",NA,"AP","2019-03-17T12:58:35+0000","article","None","U.S.","Politics","News","5c8e447b40d36ff0709c7f1d",1715,"nyt://article/d7d3b42a-3f3b-5465-9ec8-b164ab9a315b","Beto O'Rourke Says Nothing in His Past Will Hinder 2020 Run",NA,NA,"Beto O'Rourke Says Nothing in His Past Will Hinder 2020 Run",NA,NA,NA,"By The Associated Press","The Associated Press"
"256","https://www.nytimes.com/reuters/2019/03/26/us/politics/26reuters-usa-court-guns.html","U.S. Chief Justice John Roberts on Tuesday rejected a bid by gun rights activists to put on hold President Donald Trump's administration's ban on ""bump stock"" gun attachments that enable semi-automatic weapons to be fired rapidly.","WASHINGTON — U.S. Chief Justice John Roberts on Tuesday rejected a bid by gun rights activists to put on hold President Donald Trump's administration's ban on ""bump stock"" gun attachments that enable semi-automatic weapons to be fired rapidly.","U.S. Chief Justice John Roberts on Tuesday rejected a bid by gun rights activists to put on hold President Donald Trump's administration's ban on ""bump stock"" gun attachments that enable semi-automatic weapons to be fired rapidly.",NA,"Reuters","2019-03-26T16:43:32+0000","article","None","U.S.","Politics","News","5c9a56b540d36ff0709cfef5",105,"nyt://article/e7d23e2f-ad57-5241-8881-5f8c7dcf0ef6","U.S. Chief Justice Rejects Bid to Block 'Bump Stocks' Gun Ban",NA,NA,"U.S. Chief Justice Rejects Bid to Block 'Bump Stocks' Gun Ban",NA,NA,NA,"By Reuters","Reuters"
"257","https://www.nytimes.com/2019/03/19/briefing/new-zealand-deutsche-bank-japan-your-wednesday-briefing.html","Let us help you start your day.","(Want to get this briefing by email? Here’s the sign-up.) ","Let us help you start your day.",NA,"The New York Times","2019-03-19T19:09:35+0000","article","NYTNow","Briefing",NA,"briefing","5c913e6f40d36ff0709c8b89",1328,"nyt://article/63b2ba5f-c5ef-5628-8433-9f886806bc4c","New Zealand, Deutsche Bank, Japan: Your Wednesday Briefing",NA,NA,NA,NA,NA,NA,"By Alisha Haridasani Gupta",NA
"258","https://www.nytimes.com/reuters/2019/03/17/world/asia/16reuters-india-kashmir-crisis-insight.html","The sparring between India and Pakistan last month threatened to spiral out of control and only interventions by U.S. officials, including National Security Advisor John Bolton, headed off a bigger conflict, five sources familiar with the events s...","NEW DELHI/ISLAMABAD — The sparring between India and Pakistan last month threatened to spiral out of control and only interventions by U.S. officials, including National Security Advisor John Bolton, headed off a bigger conflict, five sources familiar with the events said. ","The sparring between India and Pakistan last month threatened to spiral out of control and only interventions by U.S. officials, including National Security Advisor John Bolton, headed off a bigger conflict, five sources familiar with the events said. ",NA,"Reuters","2019-03-17T04:14:48+0000","article","None","World","Asia Pacific","News","5c8dc9b940d36ff0709c7e0a",1248,"nyt://article/ce0d0e29-bdd4-576b-bd34-90b73472ed75","India, Pakistan Threatened to Unleash Missiles at Each Other-Sources",NA,NA,"India, Pakistan Threatened to Unleash Missiles at Each Other-Sources",NA,NA,NA,"By Reuters","Reuters"
"259","https://www.nytimes.com/aponline/2019/03/20/us/politics/ap-us-pentagon-boeing.html","The Pentagon's inspector general has formally opened an investigation into a watchdog group's allegations that acting Defense Secretary Patrick Shanahan has used his office to promote his former employer, Boeing Co.","WASHINGTON — The Pentagon's inspector general has formally opened an investigation into a watchdog group's allegations that acting Defense Secretary Patrick Shanahan has used his office to promote his former employer, Boeing Co.","The Pentagon's inspector general has formally opened an investigation into a watchdog group's allegations that acting Defense Secretary Patrick Shanahan has used his office to promote his former employer, Boeing Co.",NA,"AP","2019-03-20T18:24:21+0000","article","None","U.S.","Politics","News","5c92855540d36ff0709c9242",657,"nyt://article/4c42831f-ea53-51d9-8db3-6227352e17d3","Pentagon to Probe if Shanahan Used Office to Help Boeing",NA,NA,"Pentagon to Probe if Shanahan Used Office to Help Boeing",NA,NA,NA,"By The Associated Press","The Associated Press"
"260","https://www.nytimes.com/2019/03/20/technology/military-contract-deap-ubhi.html","Deap Ubhi has spent his tech career bouncing around. Now he’s tangled up in a little battle over one of the biggest government I.T. contracts in history.","Deap Ubhi is a restless guy. At 26, he quit his job in private equity in Northern California, where he had grown up and gone to college, and then moved to India to found Burrp!, a local search site similar to Yelp. He sold the company in 2009 and along with other alums became what they called the Burrp! mafia, seeding and growing other start-ups in India.","Deap Ubhi has spent his tech career bouncing around. Now he’s tangled up in a little battle over one of the biggest government I.T. contracts in history.","1","The New York Times","2019-03-20T20:27:14+0000","article","Business","Technology",NA,"News","5c92a22a40d36ff0709c92f8",1487,"nyt://article/1fc67946-fe5b-54bc-9b4c-c227076925d7","Giant Military Contract Has a Hitch: A Little-Known Entrepreneur",NA,NA,"Hitch in Military Deal: One Man",NA,NA,NA,"By Karen Weise and Thomas Kaplan",NA
"261","https://www.nytimes.com/aponline/2019/03/18/world/middleeast/ap-un-united-nations-palestinian-refugees.html","The head of the U.N. agency that helps 5.3 million Palestinian refugees on Monday urged donors who filled a $446 million hole in its budget last year after the Trump administration drastically cut the U.S. contribution to be equally generous this ...","UNITED NATIONS — The head of the U.N. agency that helps 5.3 million Palestinian refugees on Monday urged donors who filled a $446 million hole in its budget last year after the Trump administration drastically cut the U.S. contribution to be equally generous this year.","The head of the U.N. agency that helps 5.3 million Palestinian refugees on Monday urged donors who filled a $446 million hole in its budget last year after the Trump administration drastically cut the U.S. contribution to be equally generous this year.",NA,"AP","2019-03-19T01:49:34+0000","article","None","World","Middle East","News","5c904aae40d36ff0709c8684",639,"nyt://article/8ac2b6b8-5cc2-5401-aa62-ce6a89c4c74b","Palestinian Agency Urges Donors: Match 2018 Funds in 2019",NA,NA,"Palestinian Agency Urges Donors: Match 2018 Funds in 2019",NA,NA,NA,"By The Associated Press","The Associated Press"
